Name,Name-PT,Type,Type-PT,Subtype,Subtype-PT,Group,Group-PT,Control,Control-PT,Rtg,lNum,lName,,Cost,Source,Source-PT,Prerequsites,Description,Description-PT,House Rules,OrgRef
Wake with Evening’s Freshness,Despertar com o Frescor do Entardecer,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,2,Basic,,2,Laws of the Night Revised,,,,,,
Banish Big Brother,Banir o Grande Irmão,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,4,Advanced,,6,MET Anarch Guide,,,,,,
Binding the Beast,Vinculando a Besta,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,4,Intermediate,,4,MET Laws of Elysium,,,,,,
Bladed Hands,Mãos Laminadas,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,2,4,Intermediate,,4,MET Laws of Elysium,,,,,,
Detect the Hidden Observer,Detectar o Observador Oculto,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,4,Intermediate,,4,MET Anarch Guide,,,,,,
Detect the Hidden Observer,Detectar o Observador Oculto,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,-,4,Intermediate,,4,MET Anarch Guide,,,,,,
Heart of Stone,Coração de Pedra,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,2,4,Intermediate,,4,MET Laws of Elysium,,,,,,
Hell's Calling,Chamado do Inferno,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,-,4,Intermediate,,4,MET Anarch Guide,,,,,,
Hell’s Calling,Chamado do Inferno,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,4,Intermediate,,4,MET Anarch Guide,,,,,,
Incorporeal Passage,Passagem Incorpórea,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,2,4,Intermediate,,4,Laws of the Night Revised,,,,,,
Pavis of Foul Presence,Pavês da Presença Vil,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,4,Intermediate,,4,Laws of the Night Revised,,,,,,
Protean Curse,Maldição Proteana,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,2,4,Intermediate,,4,MET Laws of Elysium,,,,,,
Ward (and Warding Circle) vs. Cainite/Kindred,Guarda (e Círculo de Proteção) contra Cainitas/Kindred,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,4,Intermediate,,4,Guide to the Camarilla,,,,,,
Ward (and Warding Circle) vs. Fae,Guarda (e Círculo de Proteção) contra as Fadas,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,2,4,Intermediate,,4,MET Storyteller's Guide,,,,,,
Ward (and Warding Circle) vs. Lupines,Guarda (e Círculo de Proteção) contra Lupinos,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,4,Intermediate,,4,Guide to the Camarilla,,,,,,
Ward Versus Vitae,Guarda contra Vitae,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,-,4,Intermediate,,4,MET Anarch Guide,,,,,,
Ward vs. Vitae,Guarda contra Vitae,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,2,4,Intermediate,,4,MET Anarch Guide,,,,,,
Abandon the Fetters of the Blood,Abandonar as Amarras do Sangue,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,5,Advanced,,6,Clanbook: Tremere Revised,,,,,,
Blood Contract,Contrato de Sangue,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,2,5,Advanced,,6,Laws of the Night Revised,,,,,,
Enchant Talisman,Encantar Talismã,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,5,Advanced,,6,Guide to the Camarilla,,,,,,
Ward (and Warding Circle) vs. Demons,Guarda (e Círculo de Proteção) contra Demônios,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,2,5,Advanced,,6,Dark Ages Companion,,,,,,
Ward (and Warding Circle) vs. Ghosts,Guarda (e Círculo de Proteção) contra Fantasmas,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,1,5,Advanced,,6,Laws of the Night Revised,,,,,,
Ward (and Warding Circle) vs. Spirits,Guarda (e Círculo de Proteção) contra Espíritos,Ritual,Ritual,"Hermetic, Anarch",,,,Tremere,,2,5,Advanced,,6,Guide to the Camarilla,,,,,,
Hidden Haven,Refúgio Oculto,Ritual,Ritual,Inconnu,,,,,,-,2,Basic,,2,Rites of the Blood,,,,,,
Father's Freedom,Liberdade do Pai,Ritual,Ritual,Inconnu,,,,,,-,4,Intermediate,,4,Rites of the Blood,,,,,,
Warding Circle versus Technology,Círculo de Proteção contra Tecnologia,Ritual,Ritual,Inconnu,,,,,,-,5,Advanced,,6,Rites of the Blood,,,,,,
Craft Bloodstone / Mark of Nod,Forjar Heliotrópio / Marca de Nod,Ritual,Ritual,Judicium,,,,,,1,2,Basic,,2,MET Storyteller's Guide,,,,,,
Defense of the Sacred Haven / Sanctuary from Michael’s Wrath,Defesa do Refúgio Sagrado / Santuário contra a Ira de Miguel,Ritual,Ritual,Judicium,,,,,,1,2,Basic,,2,Laws of the Night Revised,,,,,,
Deflection of Wooden Doom / Defy the Crone,Desviar a Perdição de Madeira / Desafiar a Anciã,Ritual,Ritual,Judicium,,,,,,1,2,Basic,,2,Laws of the Night Revised,,,,,,
Illuminate the Trail of Prey - Blaze the Heretic,Iluminar a Trilha da Presa - Marcar o Herege,Ritual,Ritual,Judicium,,,,,,2,2,Basic,,2,MET Sabbat Guide,,,,,,
Principal Focus of Vitae Infusion / Vitae Reliquary,Foco Principal da Infusão de Vitae / Relicário de Vitae,Ritual,Ritual,Judicium,,,,,,1,2,Basic,,2,Laws of the Night Revised,,,,,,
Steps of the Terrified / Condemn the Sins,Passos do Aterrorizado / Condenar os Pecados,Ritual,Ritual,Judicium,,,,,,3,2,Basic,,2,MET Laws of Elysium,,,,,,
Summon Guardian Spirit / Caine’s Angel,Invocar Espírito Guardião / Anjo de Caim,Ritual,Ritual,Judicium,,,,,,2,2,Basic,,2,MET Laws of Elysium,,,,,,
The Open Passage / Part the Obstacle,A Passagem Aberta / Separar o Obstáculo,Ritual,Ritual,Judicium,,,,,,1,2,Basic,,2,Clanbook: Tremere Revised,,,,,,
Bone of Lies / Unearth Sin,Osso das Mentiras / Desenterrar o Pecado,Ritual,Ritual,Judicium,,,,,,1,4,Intermediate,,4,Laws of the Night Revised,,,,,,
Bottled Voice / Sealing Lies,Voz Engarrafada / Selando Mentiras,Ritual,Ritual,Judicium,,,,,,3,4,Intermediate,,4,MET Laws of Elysium,,,,,,
Firewalker - Relieve Michael’s Curse,Andarilho do Fogo - Aliviar a Maldição de Miguel,Ritual,Ritual,Judicium,,,,,,1,4,Intermediate,,4,MET Sabbat Guide,,,,,,
Forging the Reliquary,Forjando o Relicário,Ritual,Ritual,Judicium,,,,,,3,4,Intermediate,,4,MET Laws of Elysium,,,,,,
Incorporeal Passage / Angelic Form,Passagem Incorpórea / Forma Angelical,Ritual,Ritual,Judicium,,,,,,1,4,Intermediate,,4,Laws of the Night Revised,,,,,,
Mirror of Second Sight / Reveal the Soul,Espelho da Segunda Visão / Revelar a Alma,Ritual,Ritual,Judicium,,,,,,1,4,Intermediate,,4,MET Storyteller's Guide,,,,,,
Soul of the Homonculi / Caine’s Cherub,Alma dos Homúnculos / Querubim de Caim,Ritual,Ritual,Judicium,,,,,,1,4,Intermediate,,4,Laws of the Night Revised,,,,,,
Ward (and Warding Circle) vs. Cainite/Kindred / Cast Out the Unclean,Guarda (e Círculo de Proteção) contra Cainitas/Kindred / Expulsar o Impuro,Ritual,Ritual,Judicium,,,,,,1,4,Intermediate,,4,Guide to the Camarilla,,,,,,
Dominion - Deny the Heretic,Domínio - Negar o Herege,Ritual,Ritual,Judicium,,,,,,3,5,Advanced,,6,MET Laws of Elysium,,,,,,
Invisible Chains of Binding / Shackles of the Condemned,Correntes Invisíveis de Vínculo / Grilhões dos Condenados,Ritual,Ritual,Judicium,,,,,,3,5,Advanced,,6,Laws of the Night Revised,,,,,,
One Mind of the Covens / Commune With Caine,Uma Mente dos Covis / Comunhão com Caim,Ritual,Ritual,Judicium,,,,,,1,5,Advanced,,6,VTM Second Ed Player's Guide,,,,,,
Paper Flesh - Resist Not Thy Judgment,Carne de Papel - Não Resistir a Teu Julgamento,Ritual,Ritual,Judicium,,,,,,3,5,Advanced,,6,MET Sabbat Guide,,,,,,
Umbra Walk / Part the Shadow World,Caminhada na Umbra / Separar o Mundo das Sombras,Ritual,Ritual,Judicium,,,,,,1,5,Advanced,,6,Laws of the Night Revised,,,,,,
Ward (and Warding Circle) vs. Demons / Cast out the Adversary (Suffer not the Adversary),Guarda (e Círculo de Proteção) contra Demônios / Expulsar o Adversário,Ritual,Ritual,Judicium,,,,,,1,5,Advanced,,6,V20 Anniversary Edition,,,,,,
Chill of the Windsaber - Caine’s Verdict,Frio da Sabre-do-Vento - Veredito de Caim,Ritual,Ritual,Judicium,,,,,,3,-,Master,,,Player's Guide to the Sabbat,,,,,,
Return the Blade,Devolver a Lâmina,Ritual,Ritual,Judicium,,,,,,3,-,Unknown,,,OWBN Sabbat Faction Guide,,,,,,
The Gift / Caine's Mastery,A Dádiva / Maestria de Caim,Ritual,Ritual,Judicium,,,,,,3,-,Master,,,Player's Guide to the Sabbat,,,,,,
The Severed Hand,A Mão Decepada,Ritual,Ritual,Judicium,,,,,,3,-,unknown,,,Blood Magic: Secrets of Thaumaturgy,,,,,,
Tree of Damnation,Árvore da Danação,Ritual,Ritual,Judicium,,,,,,3,-,Elder,,,Montreal by Night,,,,,,
Utter Destruction of Bonds / Shatter Faith,Destruição Total dos Vínculos / Estilhaçar a Fé,Ritual,Ritual,Judicium,,,,,,3,-,Unknown,,,"Vampire Player's Guide, 2nd Ed",,,,,,
Autumn's Armor,Armadura do Outono,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Beast that Feeds on Dreams,Besta que se Alimenta de Sonhos,Ritual,Ritual,Koldunism,,,,,,3,2,Basic,,2,Guide to the High Clans,,,,,,
Blood of Flame,Sangue de Chama,Ritual,Ritual,Koldunism,,,,,,3,2,Basic,,2,Guide to the High Clans,,,,,,
Borne by Wind,Levado pelo Vento,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Communicate with Kindred Sire,Comunicar com o Progenitor Kindred,Ritual,Ritual,Koldunism,,,,,,1,2,Basic,,2,Laws of the Night Revised,,,,,,
Concentrated Vitae,Vitae Concentrada,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Craft Weirding Stone,Forjar Pedra Estranha,Ritual,Ritual,Koldunism,,,,,,BLACK HAND,2,Basic,,2,Caine's Chosen,,,,,,
Defense of the Sacred Haven,Defesa do Refúgio Sagrado,Ritual,Ritual,Koldunism,,,,,,2,2,Basic,,2,Laws of the Night Revised,,,,,,
Deflection of the Wooden Doom,Desviar a Perdição de Madeira,Ritual,Ritual,Koldunism,,,,,,1,2,Basic,,2,Laws of the Night Revised,,,,,,
Drinking Death,Bebendo a Morte,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Enlightenment,Iluminação,Ritual,Ritual,Koldunism,,,,,,1,2,Basic,,2,Sins of the Blood,,,,,,
Eyes of the Dead,Olhos dos Mortos,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Hospitality,Hospitalidade,Ritual,Ritual,Koldunism,,,,,,1,2,Basic,,2,Guide to the High Clans,,,,,,
Invoke the Lesser Sign of Power,Invocar o Sinal Menor de Poder,Ritual,Ritual,Koldunism,,,,,,2,2,Basic,,2,Guide to the High Clans,,,,,,
Invoke the Lesser Sign of Power,Invocar o Sinal Menor de Poder,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Rites of the Blood,,,,,,
Master of the Domain,Senhor do Domínio,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Mephistophelean Minx,Sedutora Mefistofélica,Ritual,Ritual,Koldunism,,,,,,2,2,Basic,,2,Sins of the Blood,,,,,,
Reawakening Dead Water,Reavivando a Água Morta,Ritual,Ritual,Koldunism,,,,,,1,2,Basic,,2,Guide to the High Clans,,,,,,
Reawakening the Dead Water,Reavivando a Água Morta,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Rites of the Blood,,,,,,
Reflections,Reflexos,Ritual,Ritual,Koldunism,,,,,,1,2,Basic,,2,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Revelation of Blood Lineage,Revelação da Linhagem de Sangue,Ritual,Ritual,Koldunism,,,,,,1,2,Basic,,2,Guide to the High Clans,,,,,,
Ritual of Death’s Embrace,Ritual do Abraço da Morte,Ritual,Ritual,Koldunism,,,,,,2,2,Basic,,2,Guide to the High Clans,,,,,,
Rouse the Elemental Spirit,Despertar o Espírito Elemental,Ritual,Ritual,Koldunism,,,,,,1,2,Basic,,2,Guide to the High Clans,,,,,,
Service for Souls,Serviço pelas Almas,Ritual,Ritual,Koldunism,,,,,,2,2,Basic,,2,Sins of the Blood,,,,,,
Servitor's Perception,Percepção do Servidor,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Treasured Ornaments,Ornamentos Preciosos,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Truth in Water,Verdade em Água,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Unnatural Decay,Decomposição Antinatural,Ritual,Ritual,Koldunism,,,,,,-,2,Basic,,2,Tome of Secrets,,,,,,
Ward (and Warding Circle) vs. Ghouls,Guarda (e Círculo de Proteção) contra Carniçais,Ritual,Ritual,Koldunism,,,,,,1,2,Basic,,2,Laws of the Night Revised,,,,,,
Withering Agony,Agonia Definhante,Ritual,Ritual,Koldunism,,,,,,2,2,Basic,,2,Sins of the Blood,,,,,,
Animate Curios,Animar Curiosidades,Ritual,Ritual,Koldunism,,,,,,-,4,Intermediate,,4,Tome of Secrets,,,,,,
Beyond the Wall of Death,Além da Muralha da Morte,Ritual,Ritual,Koldunism,,,,,,3,4,Intermediate,,4,Sins of the Blood,,,,,,
Conjure Spirit,Conjurar Espírito,Ritual,Ritual,Koldunism,,,,,,2,4,Intermediate,,4,Guide to the High Clans,,,,,,
Cowing the Servant,Intimidando o Servo,Ritual,Ritual,Koldunism,,,,,,-,4,Intermediate,,4,Rites of the Blood,,,,,,
Earth’s Embrace,Abraço da Terra,Ritual,Ritual,Koldunism,,,,,,2,4,Intermediate,,4,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Evoke the Storm,Evocar a Tempestade,Ritual,Ritual,Koldunism,,,,,,-,4,Intermediate,,4,Tome of Secrets,,,,,,
Incubus Visage,Semblante de Íncubo,Ritual,Ritual,Koldunism,,,,,,2,4,Intermediate,,4,Sins of the Blood,,,,,,
Invoke Greater Sign of Power,Invocar o Sinal Maior de Poder,Ritual,Ritual,Koldunism,,,,,,3,4,Intermediate,,4,Guide to the High Clans,,,,,,
Merging of Souls,Fusão de Almas,Ritual,Ritual,Koldunism,,,,,,2,4,Intermediate,,4,Guide to the High Clans,,,,,,
One with the Forest,Um com a Floresta,Ritual,Ritual,Koldunism,,,,,,-,4,Intermediate,,4,Tome of Secrets,,,,,,
Pool of Secrets,Poço dos Segredos,Ritual,Ritual,Koldunism,,,,,,3,4,Intermediate,,4,Guide to the High Clans,,,,,,
Raze the Lelek,Arrasar o Lelek,Ritual,Ritual,Koldunism,,,,,,2,4,Intermediate,,4,Sins of the Blood,,,,,,
Refuge of the Thirsty Grave,Refúgio do Túmulo Sedento,Ritual,Ritual,Koldunism,,,,,,3,4,Intermediate,,4,Guide to the High Clans,,,,,,
Scrying Pool,Poço de Escrutínio,Ritual,Ritual,Koldunism,,,,,,-,4,Intermediate,,4,Tome of Secrets,,,,,,
Sentinels of the Haven,Sentinelas do Refúgio,Ritual,Ritual,Koldunism,,,,,,2,4,Intermediate,,4,Guide to the High Clans,,,,,,
The Floating Dead,O Morto Flutuante,Ritual,Ritual,Koldunism,,,,,,-,4,Intermediate,,4,Tome of Secrets,,,,,,
Ties that Bind,Laços que Prendem,Ritual,Ritual,Koldunism,,,,,,1,4,Intermediate,,4,Blood Magic: Secrets of Thaumaturgy,,,,,,
Ties that Bind,Laços que Prendem,Ritual,Ritual,Koldunism,,,,,,-,4,Intermediate,,4,Rites of the Blood,,,,,,
Ward (and Warding Circle) vs. Cainite/Kindred,Guarda (e Círculo de Proteção) contra Cainitas/Kindred,Ritual,Ritual,Koldunism,,,,,,1,4,Intermediate,,4,Guide to the Camarilla,,,,,,
Ward (and Warding Circle) vs. Fae,Guarda (e Círculo de Proteção) contra as Fadas,Ritual,Ritual,Koldunism,,,,,,3,4,Intermediate,,4,MET Storyteller's Guide,,,,,,
Ward (and Warding Circle) vs. Lupines,Guarda (e Círculo de Proteção) contra Lupinos,Ritual,Ritual,Koldunism,,,,,,1,4,Intermediate,,4,Guide to the Camarilla,,,,,,
Ward Versus Cathayan,Guarda contra Cathayan,Ritual,Ritual,Koldunism,,,,,,3,4,Intermediate,,4,San Francisco by Night,,,,,,
Ward vs. Vitae,Guarda contra Vitae,Ritual,Ritual,Koldunism,,,,,,2,4,Intermediate,,4,MET Anarch Guide,,,,,,
Conjure Demon,Conjurar Demônio,Ritual,Ritual,Koldunism,,,,,,3,5,Advanced,,6,Guide to the High Clans,,,,,,
Create Blood Brothers,Criar Irmãos de Sangue,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,5,Advanced,,6,Blood Magic: Secrets of Thaumaturgy,,,,,,
Elemental Savior,Salvador Elemental,Ritual,Ritual,Koldunism,,,,,,2,5,Advanced,,6,Sins of the Blood,,,,,,
Gaze of the Gorgon,Olhar da Górgona,Ritual,Ritual,Koldunism,,,,,,1,5,Advanced,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Kupala’s Night,Noite de Kupala,Ritual,Ritual,Koldunism,,,,,,3,5,Advanced,,6,Transylvania by Night,,,,,,
Lesser Trigger,Gatilho Menor,Ritual,Ritual,Koldunism,,,,,,3,5,Advanced,,6,Lair of the Hidden,,,,,,
Nemesis of the Living Earth,Némesis da Terra Viva,Ritual,Ritual,Koldunism,,,,,,3,5,Advanced,,6,Guide to the High Clans,,,,,,
The Inmost Tug,O Puxão Mais Profundo,Ritual,Ritual,Koldunism,,,,,,3,5,Advanced,,6,Guide to the High Clans,,,,,,
The Inmost Tug,O Puxão Mais Profundo,Ritual,Ritual,Koldunism,,,,,,-,5,Advanced,,6,Rites of the Blood,,,,,,
Ward (and Warding Circle) vs. Demons,Guarda (e Círculo de Proteção) contra Demônios,Ritual,Ritual,Koldunism,,,,,,2,5,Advanced,,6,Dark Ages Companion,,,,,,
Ward (and Warding Circle) vs. Ghosts,Guarda (e Círculo de Proteção) contra Fantasmas,Ritual,Ritual,Koldunism,,,,,,3,5,Advanced,,6,Guide to the Camarilla,,,,,,
Ward (and Warding Circle) vs. Spirits,Guarda (e Círculo de Proteção) contra Espíritos,Ritual,Ritual,Koldunism,,,,,,1,5,Advanced,,6,Guide to the Camarilla,,,,,,
Conjure Greater Demon,Conjurar Demônio Maior,Ritual,Ritual,Koldunism,,,,,,3,-,Unknown,,,Libellus Sanguinis 1,,,,,,
Conjure Lesser Demon,Conjurar Demônio Menor,Ritual,Ritual,Koldunism,,,,,,3,-,Unknown,,,Libellus Sanguinis 1,,,,,,
Create Revenant Line,Criar Linhagem Revenant,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Elder,,,MET Sabbat Guide,,,,,,
Create Vozhd,Criar Vozhd,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Unknown,,,Libellus Sanguinis 1,,,,,,
Create Vozhd,Criar Vozhd,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Elder,,,Guide to the High Clans,,,,,,
Dracul,Dracul,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Methuselah,,,Libellus Sanguinis 1,,,,,,
Drowning in Earth,Afogando-se na Terra,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Elder,,,Lair of the Hidden,,,,,,
Embracing the Demon,Abraçando o Demônio,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Elder,,,Sins of the Blood,,,,,,
Greater Scrying,Escrutínio Maior,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Elder,,,Lair of the Hidden,,,,,,
Greater Trigger,Gatilho Maior,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Elder,,,Lair of the Hidden,,,,,,
Hospitality,Hospitalidade,Ritual,Ritual,Koldunism,,,,,,3,-,Unknown,,,Libellus Sanguinis 1,,,,,,
"Inmost Tug, The",O Puxão Mais Profundo,Ritual,Ritual,Koldunism,,,,,,3,-,Unknown,,,Libellus Sanguinis 1,,,,,,
Servitor Sending,Envio do Servidor,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Elder,,,Lair of the Hidden,,,,,,
Storm Hound,Cão da Tempestade,Ritual,Ritual,Koldunism,,,,,,NPC ONLY,-,Elder,,,Lair of the Hidden,,,,,,
Casting of Bones,Lançamento dos Ossos,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Eldritch Beacon,Farol Estranho,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Eyes of Despondent Revelation,Olhos da Revelação Desanimada,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Fettered Minion,Lacaio Acorrentado,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Howl from Beyond,Uivo do Além,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Hungry Mold,Bolor Faminto,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Kiss of Ages,Beijo das Eras,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Knell of Doom,Dobre da Perdição,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Skull of Warning,Crânio de Aviso,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Unearth the Hidden Corpse,Desenterrar o Cadáver Oculto,Ritual,Ritual,Mortis,,,,,,-,2,Basic,,2,Guide to the High Clans,,,,,,
Graveyard Mists,Névoas do Cemitério,Ritual,Ritual,Mortis,,,,,,-,4,Intermediate,,4,Guide to the High Clans,,,,,,
Implacable Vigor,Vigor Implacável,Ritual,Ritual,Mortis,,,,,,-,4,Intermediate,,4,Guide to the High Clans,,,,,,
Malediction of Fetid Veins,Maldição das Veias Fétidas,Ritual,Ritual,Mortis,,,,,,-,4,Intermediate,,4,Guide to the High Clans,,,,,,
Mark of Despair,Marca do Desespero,Ritual,Ritual,Mortis,,,,,,-,4,Intermediate,,4,Guide to the High Clans,,,,,,
Peek Past the Shroud,Espiar Além do Véu,Ritual,Ritual,Mortis,,,,,,-,4,Intermediate,,4,Guide to the High Clans,,,,,,
Resurrection of Stirred Blood,Ressurreição do Sangue Agitado,Ritual,Ritual,Mortis,,,,,,-,4,Intermediate,,4,Guide to the High Clans,,,,,,
Veil that Bars Eternity,Véu que Barra a Eternidade,Ritual,Ritual,Mortis,,,,,,-,4,Intermediate,,4,Guide to the High Clans,,,,,,
Draught of Dust and Ashes,Poção de Pó e Cinzas,Ritual,Ritual,Mortis,,,,,,-,5,Advanced,,6,Guide to the High Clans,,,,,,
Sanctuary of Living Death,Santuário da Morte Viva,Ritual,Ritual,Mortis,,,,,,-,5,Advanced,,6,Guide to the High Clans,,,,,,
Orpheus' Descent,Descida de Orfeu,Ritual,Ritual,Mortis,,,,,,-,-,Elder,,,Guide to the High Clans,,,,,,
Mirror of the Gods,Espelho dos Deuses,Ritual,Ritual,Nahuallotl,,,,,,-,2,Basic,,2,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Shroud of Day,Véu do Dia,Ritual,Ritual,Nahuallotl,,,,,,-,2,Basic,,2,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Brother's Eyes,Olhos do Irmão,Ritual,Ritual,Nahuallotl,,,,,,-,4,Intermediate,,4,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Strength of the Vanquished,Força do Derrotado,Ritual,Ritual,Nahuallotl,,,,,,-,4,Intermediate,,4,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Severance,Rompimento,Ritual,Ritual,Nahuallotl,,,,,,-,5,Advanced,,6,Blood Sacrifice: The Thaumaturgy Companion,,,,,,
Call of the Hungry Dead,Chamado dos Mortos Famintos,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Laws of the Night Revised,,,,,,
Call of the Hungry Dead,Chamado dos Mortos Famintos,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Laws of the Night Revised,,,,,,
Draining the Well of Life,Drenando o Poço da Vida,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Rites of the Blood,,,,,,
Eldritch Beacon,Farol Estranho,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,MET Sabbat Guide,,,,,,
Eldritch Beacon,Farol Estranho,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,MET Sabbat Guide,,,,,,
Eyes of the Grave,Olhos do Túmulo,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Laws of the Night Revised,,,,,,
Eyes of the Grave,Olhos do Túmulo,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Laws of the Night Revised,,,,,,
Generation of the Acheron,Geração do Aqueronte,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Lore of the Bloodlines,,,,,,
Puppet,Marionete,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,MET Sabbat Guide,,,,,,
Puppet,Marionete,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,MET Sabbat Guide,,,,,,
Spirit Beacon,Farol Espiritual,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Laws of the Night Revised,,,,,,
Spirit Beacon,Farol Espiritual,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Laws of the Night Revised,,,,,,
Vortex,Vórtice,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Lore of the Bloodlines,,,,,,
Word of Insight,Palavra de Discernimento,Ritual,Ritual,Necromancy,Necromancia,,,,,-,2,Basic,,2,Rites of the Blood,,,,,,
Cadaver’s Touch,Toque do Cadáver,Ritual,Ritual,Necromancy,Necromancia,,,,,-,4,Intermediate,,4,Laws of the Night Revised,,,,,,
Call on the Shadow's Grace,Invocar a Graça da Sombra,Ritual,Ritual,Necromancy,Necromancia,,,,,-,4,Intermediate,,4,Laws of the Night Revised,,,,,,
Call On the Shadow's Grace,Invocar a Graça da Sombra,Ritual,Ritual,Necromancy,Necromancia,,,,,-,4,Intermediate,,4,Laws of the Night Revised,,,,,,
Din of the Damned,Alarido dos Condenados,Ritual,Ritual,Necromancy,Necromancia,,,,,-,4,Intermediate,,4,MET Sabbat Guide,,,,,,
Din of the Damned,Alarido dos Condenados,Ritual,Ritual,Necromancy,Necromancia,,,,,-,4,Intermediate,,4,MET Sabbat Guide,,,,,,
Peek Past the Shroud,Espiar Além do Véu,Ritual,Ritual,Necromancy,Necromancia,,,,,-,4,Intermediate,,4,MET Sabbat Guide,,,,,,
